ID;PART;Population;POP2;Year;Latitude;Longitude;B1;B2;B3;S1U;S1V;S1B;S1G;S1Y;S1R;S2;S3;S4;S5;S6;S7;S8;S9;S10;H1;H2;H3;H4;H5
464;Upper breast;1;EAST;1903;33,3516;-82,073;5543,89745;13,82518067;36,74634476;0,116289411;0,132573123;0,108005216;0,19044775;0,261113985;0,592394961;8,954192182;0,32935161;0,139877934;2891,898568;32,64253014;-0,312100841;2,361092481;0,856285409;0,330264739;700;449;590;0,114247087;587
465;Upper breast;1;EAST;1880;30,7431;-81,547;8701,048023;21,69837412;48,61346833;0,13598395;0,154682029;0,12583185;0,229609307;0,277971979;0,515981207;9,488904646;0,280916735;0,15124053;3774,296873;43,4902776;-0,247875532;2,004310431;0,80310389;0,303132973;700;475;578;0,190130296;582
466;Upper breast;1;EAST;1877;30,7422;-81,549;5764,910725;14,37633597;34,71483904;0,125959096;0,144769591;0,138358804;0,200469697;0,251132669;0,542445073;8,141732736;0,300913809;0,090196971;2561,104819;30,45102443;-0,21005632;2,118135281;0,785002442;0,191049386;700;455;589;0,147014624;591
467;Upper breast;1;EAST;1877;30,7432;-81,55;6034,965653;15,04978966;38,70575286;0,122387107;0,139923111;0,124820853;0,187813207;0,248395621;0,572101186;7,955043396;0,319146039;0,101709806;2922,56387;33,84019136;-0,249430702;2,248549124;0,82229959;0,228699496;700;476;592;0,110801828;586
468;Upper breast;1;EAST;1877;30,7369;-81,537;6213,006287;15,49378127;33,83127083;0,16644921;0,189922824;0,135219731;0,207505374;0,255315316;0,498235849;6,157526178;0,283216382;0,164666667;2471,570412;28,33697493;-0,16557855;1,828925712;0,791334791;0,301163101;698;449;583;0,075308096;582
469;Upper breast;1;EAST;1877;30,7436;-81,548;7572,763924;18,88469807;46,10647975;0,1181711;0,133364273;0,113462189;0,217784011;0,278571375;0,557830837;9,006833766;0,305228141;0,112291667;3693,61884;40,98742449;-0,301655019;2,170404014;0,83046714;0,243718284;700;475;583;0,176868945;582
470;Upper breast;1;EAST;1877;30,7305;-81,518;6196,91941;15,45366436;39,55246875;0,117003711;0,132899826;0,115713119;0,198042171;0,262589437;0,576422683;9,067033466;0,325663251;0,141567517;3098,06011;35,19024059;-0,29444908;2,277145391;0,827772241;0,322369818;699;463;588;0,135505585;588
471;Upper breast;1;EAST;1883;32,8359;-79,996;7787,129636;19,4192759;42,69164071;0,128961381;0,1497462;0,141782021;0,23398692;0,272991289;0,502748853;8,000858693;0,275046186;0,140150235;3181,532187;37,35575835;-0,215624047;1,923643217;0,774804129;0,269599048;700;448;578;0,235952752;584
472;Upper breast;1;EAST;1885;32,7887;-79,98;7386,783541;18,42090659;43,40394792;0,120239713;0,137530217;0,121689624;0,224184181;0,2800889;0,541288766;9,306213584;0,301098204;0,125875706;3431,102267;38,73997287;-0,282122776;2,103043772;0,812531114;0,26472212;699;459;581;0,197016704;579
473;Upper breast;1;EAST;1885;32,8271;-80,037;7869,308788;19,62421144;43,97666667;0,119065213;0,136607494;0,128967654;0,239995639;0,287538348;0,519407816;9,656764966;0,282000184;0,138314286;3469,099467;39,42269162;-0,28138096;2,008880293;0,787944098;0,277856843;700;486;575;0,250345556;580
474;Upper breast;1;EAST;1889;32,8365;-79,868;6899,765941;17,20639885;40,5705919;0,128108671;0,145735734;0,129192766;0,212674777;0,266281528;0,537337567;7,709539346;0,29505275;0,17465588;3103,364729;35,30820331;-0,244563714;2,052039105;0,797627414;0,358400696;700;478;584;0,162814517;582
475;Upper breast;0;WEST;1910;30,8612;-96,946;7648,919741;19,07461282;42,9607269;0,166077812;0,187449504;0,116731176;0,216093401;0,268037521;0,508368564;6,737496376;0,279097375;0,205661972;3259,526017;36,58436326;-0,206832421;1,917960988;0,829768532;0,394451639;700;448;581;0,086923281;574
476;Upper breast;1;EAST;1902;32,8176;-79,878;5141,776398;12,82238503;35,25862928;0,112627502;0,12809677;0,081265643;0,195950663;0,279094347;0,617415983;15,8393355;0,341655336;0,238056338;2946,317433;33,03261233;-0,404305503;2,576167558;0,913950676;0,613273015;700;448;586;0,112320415;583
477;Upper breast;0;WEST;1910;30,0511;-99,131;7747,408539;19,3202208;47,8803125;0,12639332;0,145925503;0,119497089;0,195305606;0,263448052;0,56620142;11,70346444;0,323143158;0,164441315;3747,931018;43,78918951;-0,289166055;2,266495294;0,831218109;0,372705466;698;448;586;0,112885726;583
478;Upper breast;0;WEST;1910;30,0317;-99,127;7931,902598;19,78030573;53,03301142;0,102748066;0,117200436;0,104874581;0,19492826;0,268873605;0,604638896;12,30281127;0,335001714;0,142060215;4283,278454;48,72236971;-0,355185808;2,463175766;0,854273777;0,349919279;700;505;588;0,143104322;586
479;Upper breast;1;EAST;1903;30,729;-81,543;7913,929742;19,73548564;49,47172917;0,104426196;0,119798032;0,111405594;0,219288456;0,284987995;0,572271643;11,85288129;0,319987513;0,161534091;4011,331257;45,29791455;-0,342796799;2,295252084;0,833522494;0,370761459;699;475;582;0,198629302;578
480;Upper breast;0;WEST;1920;32,2921;-106,747;7834,409086;19,53717976;47,39680166;0,104829464;0,12143871;0,122469871;0,22334259;0,281385229;0,556773027;11,52047665;0,304398226;0,135456029;3778,701618;43,28266619;-0,312790596;2,215399905;0,812033433;0,300089274;700;478;581;0,220255842;579
481;Upper breast;0;WEST;1920;32,0353;-106,619;9047,471719;22,56227361;50,96269151;0,12831586;0,149266552;0,142036146;0,216277933;0,265947698;0,520862894;8,923159252;0,333263583;0,16150938;3813,611033;45,25140809;-0,223546986;2,005622699;0,769116197;0,323926878;691;504;582;0,183343768;586
482;Upper breast;1;EAST;1885;32,8199;-80,007;6226,08671;15,52640077;33,09908619;0,142498185;0,165076508;0,142607478;0,228725266;0,272164293;0,49373868;8,580876338;0,268002257;0,157908681;2452,685533;29,24177781;-0,211609093;1,883358432;0,759095799;0,297398645;700;478;576;0,192921095;582
483;Upper breast;0;WEST;1981;30,5866;-91,162;6710,088905;16,73338879;43,36739356;0,125444611;0,141628147;0,11073924;0,191520357;0,261258777;0,579454414;9,773002462;0,321461591;0,19758002;3388,800128;38,92992476;-0,301046247;2,326481817;0,834957027;0,459666325;700;478;588;0,10191331;583
484;Upper breast;0;WEST;1982;29,7557;-93,617;7343,415162;18,31275601;38,41158333;0,15295276;0,174332546;0,14844873;0,22041964;0,261903412;0,485665346;7,26180508;0,273313882;0,158528015;2773,256939;33,12204679;-0,168717041;1,808687167;0,732952962;0,286727587;698;479;579;0,155205121;584
485;Upper breast;0;WEST;1983;30,7684;-91,383;7151,360767;17,83381738;49,12830737;0,092370559;0,104744018;0,095482687;0,193017535;0,273149829;0,626341142;14,99843841;0,346086523;0,158116761;4093,106385;45,85274588;-0,395125902;2,571112225;0,868742283;0,406535937;700;457;589;0,147600523;587
486;Upper breast;0;WEST;1984;29,7892;-93,339;9150,185198;22,81841695;55,00543094;0,127663162;0,144287607;0,128338758;0,202611242;0,260360749;0,548628185;9,68457142;0,301758994;0,146128998;4209,679806;49,32573398;-0,249406796;2,161663277;0,79253504;0,315881689;700;477;586;0,138524483;587
487;Upper breast;0;WEST;1988;30,3657;-91,157;7144,612134;17,81698786;49,32091381;0,099231199;0,111152857;0,087569885;0,192496307;0,278175943;0,627866385;18,14957865;0,34675396;0,134444444;4140,016073;46,60344501;-0,417411966;2,615674735;0,878862919;0,351662937;700;479;587;0,129657698;584
488;Upper breast;0;WEST;1988;30,4028;-91,101;7658,936523;19,09959233;46,95771547;0,119364863;0,135425666;0,098361902;0,221572245;0,292847086;0,568074705;16,08396223;0,309154151;0,145581896;3915,506038;44,03817893;-0,361916054;2,305713032;0,853926318;0,335670075;700;399;579;0,166690802;583
489;Upper breast;0;WEST;1995;26,2949;-98,161;6320,125394;15,76091121;35,98967809;0,156341661;0,178235825;0,141153165;0,197639181;0,247282146;0,512077333;6,26875232;0,28366662;0,178996212;2561,417517;30,24855509;-0,15496064;1,919213597;0,770609764;0,343531964;700;475;588;0,075780413;585
490;Upper breast;0;WEST;1998;28,6289;-98,566;7833,747804;19,53553068;48,36954309;0,148332901;0,166640028;0,105844079;0,189714909;0,260208468;0,563269595;9,138069182;0,310481487;0,178243548;3841,836256;43,07635236;-0,275220862;2,205025963;0,849093336;0,393031651;700;399;587;0,052663902;583
491;Upper breast;0;WEST;1998;29,5176;-100,409;7066,919953;17,62324178;35,9707269;0,184139667;0,211401544;0,149674922;0,206725244;0,242308937;0,466819487;5,507180987;0,255824411;0,251488764;2471,499012;29,43912262;-0,084517061;1,670471471;0,762909977;0,420104806;700;446;584;0,039063929;583
492;Upper breast;0;WEST;1995;29,7684;-93,022;7785,915735;19,41624872;45,28908619;0,131704737;0,149137354;0,126689034;0,213147469;0,268994167;0,535772531;8,936654679;0,293238995;0,144877946;3502,30745;40,22129653;-0,250520168;2,071527673;0,792410682;0,300118675;700;477;583;0,154290119;583
493;Upper breast;0;WEST;2003;30,4668;-91,71;5997,732431;14,95693873;35,95098958;0,149297932;0,168915346;0,118736945;0,196200998;0,255502194;0,542956714;8,978105135;0,305624961;0,138125;2751,196518;31,94669368;-0,229146987;2,135911249;0,824639006;0,295022741;699;473;587;0,074358666;584
494;Upper breast;0;WEST;2007;30,6053;-104,583;7168,782958;17,87726423;41,62771547;0,143596809;0,16331777;0,119528707;0,210310005;0,267155507;0,533825201;7,939871952;0,292156227;0,176297348;3232,666391;36,3848456;-0,245022642;2,035258031;0,82336795;0,358810594;700;472;583;0,118074158;580
495;Upper breast;0;WEST;2008;30,7672;-91,391;7770,401852;19,37756073;52,69189583;0,12338195;0,13821681;0,08837046;0,18235717;0,265345278;0,612946176;10,17340596;0,35297056;0,113117371;4338,484226;47,51251972;-0,357221136;2,451935018;0,882048243;0,277356443;698;454;590;0,073272161;588
496;Upper breast;0;WEST;2015;31,0969;-92,627;7047,191906;17,57404465;45,48771547;0,129205602;0,145464875;0,111632902;0,186606226;0,254322343;0,579644098;8,412016251;0,322233375;0,109780952;3547,321567;40,08024667;-0,28329092;2,280650098;0,839937386;0,25037194;700;491;590;0,08649797;589
497;Upper breast;0;WEST;2016;31,1792;-91,633;7192,047389;17,93528027;43,27228453;0,133311476;0,151393267;0,112057412;0,210964473;0,273921715;0,550993111;11,27578562;0,302347879;0,119667265;3432,597652;39,43465529;-0,29168725;2,198719769;0,835373271;0,263114782;700;398;582;0,13251013;582
498;Upper breast;0;WEST;2017;29,5774;-102,942;7308,888118;18,22665366;46,0203125;0,154950806;0,173883914;0,093499994;0,185354744;0,259904501;0,573333894;10,69243767;0,328496976;0,24758427;3736,305382;41,71630682;-0,295436168;2,288752922;0,881706415;0,566659221;698;445;587;0,025987763;585
499;Upper breast;0;WEST;2017;29,5774;-102,942;6997,426227;17,44994072;45,86424714;0,11878677;0,135387681;0,115755487;0,18449924;0,251478892;0,588082451;10,36682702;0,327871609;0,148371131;3559,553776;41,44011167;-0,290567393;2,374799568;0,834012494;0,352351698;700;478;591;0,103357994;588
500;Upper breast;0;WEST;1944;30,4403;-91,165;5926,734578;14,77988673;37,69483904;0,118358969;0,135441042;0,124593168;0,199229375;0,259119187;0,565043205;9,107464815;0,314799979;0,162806079;2846,053631;33,55594421;-0,262135791;2,270378984;0,814298186;0,3696315;700;478;589;0,143297611;585
501;Upper breast;0;WEST;1945;30,4639;-91,141;7485,154448;18,66622057;41,16241952;0,125259462;0,146081373;0,154599729;0,230026135;0,266382747;0,497582766;8,95668193;0,273417308;0,178537512;2932,594667;36,5666976;-0,193646152;1,958977044;0,738855193;0,349750887;700;481;579;0,249162786;579
502;Upper breast;0;WEST;1945;32,3219;-90,859;7716,277387;19,242587;52,42234375;0,111062297;0,127647825;0,095280621;0,188656486;0,2698571;0,61227641;13,35355503;0,345764823;0,168309726;4270,821704;48,49662182;-0,373274564;2,520275565;0,87899482;0,42418689;699;466;588;0,108570728;586
503;Upper breast;0;WEST;1943;32,308;-90,879;7567,177299;18,87076633;50,14745833;0,102202403;0,117786052;0,115057298;0,19558138;0,26400389;0,594337907;12,49865568;0,343576198;0,158390476;3935,039076;46,13523017;-0,323299504;2,444798974;0,8325786;0,387232874;698;486;589;0,153477578;586
504;Upper breast;0;WEST;1944;32,3046;-90,872;7269,633849;18,12876271;47,83164071;0,100057953;0,11611784;0,109166742;0,207219479;0,274851556;0,590849437;13,47187519;0,3279543;0,150528801;3815,797706;44,28115942;-0,344169121;2,442591374;0,850796114;0,36768035;700;466;586;0,176751523;589
505;Upper breast;0;WEST;1944;30,4434;-91,348;5631,008795;14,04241595;37,9920625;0,095037589;0,110012789;0,110417178;0,199682335;0,267745013;0,602073748;17,98672281;0,348361354;0,203898305;3010,803692;35,87983434;-0,340049134;2,555104084;0,846613724;0,520981392;698;457;589;0,170842985;592
506;Upper breast;0;WEST;1950;31,1146;-97,67;8788,249049;21,91583304;51,80803738;0,157512903;0,180481962;0,131389751;0,183511315;0,2468391;0,534936706;10,66388392;0,295117576;0,208464253;3831,770818;46,94976644;-0,210251286;2,14227615;0,793815594;0,446587996;700;416;587;0,02950125;589
507;Upper breast;0;WEST;1950;31,1081;-97,768;6223,473862;15,51988494;43,64740625;0,11792007;0,134950193;0,071350293;0,184179322;0,277251893;0,633837209;29,62493637;0,357664372;0,265140449;3705,261009;42,17407292;-0,437502267;2,717421751;0,935130833;0,720498424;699;445;586;0,074685403;584
508;Upper breast;0;WEST;1950;31,1065;-97,756;7647,694366;19,07155702;51,20785047;0,091705221;0,105962422;0,111422473;0,202399275;0,274005893;0,601765156;16,54234636;0,333310223;0,152222222;4088,46767;48,11228897;-0,359597571;2,522724752;0,837776671;0,384014768;700;479;587;0,179924398;587
509;Upper breast;0;WEST;1950;31,1081;-97,762;8357,849833;20,84251829;45,63771547;0,170420211;0,200704539;0,179711548;0,170690082;0,217766621;0,486503501;8,051662955;0,271638219;0,243804143;2827,203312;39,96960496;-0,070343944;1,917695568;0,685734764;0,467542125;700;459;591;-0,02285583;585
510;Upper breast;0;WEST;1950;31,1429;-97,812;8827,46628;22,01363162;54,86803738;0,133360498;0,151711097;0,116447068;0,196095496;0,263350184;0,561344965;11,85620812;0,30988466;0,170685185;4244,102601;50,24024772;-0,279076223;2,282233508;0,822619563;0,389543449;700;415;586;0,100592938;583
511;Upper breast;0;WEST;1970;31,4475;-90,837;6602,030086;16,46391543;40,55429907;0,140310383;0,160026845;0,106061435;0,199453923;0,26840855;0,561507285;9,864530718;0,344065102;0,127053466;3236,308546;36,44317607;-0,289548107;2,213518178;0,853318695;0,281235157;694;416;585;0,088359024;584
512;Upper breast;0;WEST;1945;33,8341;-91,032;5821,725741;14,5180193;44,26333333;0,085849799;0,097826245;0,089220478;0,158213557;0,24883625;0,673544029;16,989067;0,409322208;0,156148776;3603,290296;41,65793226;-0,425353787;2,869395018;0,880892034;0,44805252;696;457;596;0,090012928;594
513;Upper breast;0;WEST;1975;29,8922;-91,217;6942,989031;17,31418711;43,22345833;0,125844516;0,142520413;0,112706791;0,200879691;0,266245189;0,567778389;9,394765745;0,318988109;0,193973635;3423,95351;38,62265619;-0,286193318;2,230694167;0,832689584;0,432695855;699;457;587;0,123692525;588
514;Upper breast;0;WEST;1980;29,7699;-93,701;7514,254907;18,73879029;42,73346833;0,158179185;0,177676233;0,131173067;0,202566298;0,254159804;0,515309851;6,391290691;0,283478914;0,201120697;3152,015796;36,04726512;-0,179041892;1,923670875;0,785846296;0,386890027;700;470;586;0,079712511;584
515;Upper breast;0;WEST;1861;27,5514;-99,456;5882,762323;14,67023023;40,57862928;0,092383022;0,106951648;0,105388616;0,195272212;0,267427735;0,614141354;13,93464471;0,342878404;0,127335217;3239,205433;37,66656155;-0,357879163;2,567550812;0,860599858;0,326939639;700;456;590;0,160554382;590
516;Upper breast;0;WEST;1989;32,7218;-99,303;7859,510175;19,599776;49,62666667;0,115605708;0,133619288;0,116139695;0,199336101;0,26571225;0,576275114;11,26819712;0,317504316;0,143123349;3925,881614;45,22253119;-0,301957285;2,307298369;0,833255633;0,330228271;700;462;587;0,139578272;590
517;Upper breast;1;EAST;1911;32,8631;-79,765;6482,096145;16,16482829;41,74451713;0,124613723;0,141516224;0,096329243;0,198023335;0,274028656;0,588328126;9,809033078;0,323390733;0,141793427;3425,472839;37,48879521;-0,340788495;2,319158269;0,873009552;0,328841399;700;451;586;0,106666977;585
518;Upper breast;1;EAST;1911;32,8587;-79,768;6605,692503;16,47304864;40,15680166;0,113918531;0,128576152;0,114761378;0,224214433;0,280677915;0,554411857;10,38791782;0,304144676;0,125577652;3210,627632;36,29107974;-0,301830017;2,203057888;0,825613883;0,276654836;700;475;582;0,201891146;578
519;Upper breast;1;EAST;1915;32,1594;-80,76;6594,446968;16,44500491;45,81889583;0,136317053;0,153017559;0,052073314;0,185112628;0,28551555;0,633683391;-156,4432036;0,362227066;0,518951311;4035,72587;46,11177462;-0,466625773;2,803998836;0,971851158;1,455138872;698;444;583;0,039381023;585
520;Upper breast;1;EAST;1934;33,0009;-81,316;6380,240329;15,91082376;41,32712357;0,124781611;0,143295996;0,110938111;0,189765209;0,259627532;0,581767695;10,78364643;0,323152723;0,130028329;3230,858904;37,49473498;-0,296603336;2,356555232;0,847143778;0,306418938;700;466;589;0,099097242;590
521;Upper breast;1;EAST;1939;33,9271;-78,03;7459,12703;18,60131429;48,57045691;0,107016309;0,12177664;0,096207337;0,20872511;0,28320144;0,595321724;13,64700837;0,32723653;0,140436847;4030,175453;45,01140165;-0,373881715;2,419796846;0,868533078;0,33982864;700;481;584;0,157353546;584
522;Upper breast;1;EAST;1939;33,8654;-77,993;8749,906367;21,82021538;46,74817238;0,132940149;0,153667964;0,143830155;0,234206302;0,274080339;0,496563954;10,07983884;0,269656794;0,127053466;3500,156885;42,11038272;-0,216812006;1,929879334;0,750638139;0,245197859;700;416;576;0,23150907;577
523;Upper breast;1;EAST;1939;33,8619;-77,99;8773,137349;21,878148;44,36691667;0,150376493;0,173057218;0,157107614;0,231098729;0,261926974;0,468931626;6,724185136;0,259501533;0,17331434;3122,084985;37,76880615;-0,144999111;1,726325562;0,717786427;0,299196975;699;481;577;0,207931274;578
524;Upper breast;1;EAST;1940;32,2745;-80,867;6191,192919;15,43938384;36,68392523;0,138030967;0,156524987;0,128367328;0,20714952;0,260352328;0,533724872;7,740767565;0,294204854;0,152431149;2749,955996;31,94486998;-0,220267011;2,069050832;0,801786255;0,315387796;700;481;586;0,130611031;584
525;Upper breast;1;EAST;1940;32,2778;-80,857;6703,841831;16,71781005;37,39438214;0,133468871;0,152817621;0,141437486;0,222986689;0,266797028;0,509505463;8,208223143;0,278566422;0,166581197;2762,72613;32,83866021;-0,206440405;1,96429198;0,764080201;0,327214108;700;481;581;0,195087745;584
526;Upper breast;0;WEST;1933;30,2455;-97,708;7652,140142;19,08264375;38,70438214;0,16773338;0,19378454;0,158487004;0,209796416;0,25261851;0,471556878;6,612889568;0,255462467;0,1778034;2670,28438;32,85151226;-0,12771584;1,721538834;0,714190629;0,306095459;700;455;580;0,094257187;583
